frame,t_s,t_unix_s,n_ref,green_x_m,green_y_m,red_x_m,red_y_m,x_m,y_m,heading_deg,vx_m_s,vy_m_s,u_m_s,v_m_s,r_deg_s,scale,ref_world_rms_m,ref_range_rms_m,color_spacing_m,motion_reset,homography_state,reference_method,calibration_debug_schema_version,frame_width_px,frame_height_px,ref_tag_size_m,visible_ref_ids,candidate_available,candidate_accepted,candidate_reject_reason,candidate_method,candidate_world_rms_m,candidate_pnp_baseline_error_m,pnp_baseline_tag_a,pnp_baseline_tag_b,pnp_baseline_measured_m,pnp_baseline_expected_m,accepted_calibration_samples,max_ref_world_error_m,max_ref_range_error_m,max_ref_pose_reproj_error_px,geometry_distortion_mode,camera_K_00,camera_K_01,camera_K_02,camera_K_10,camera_K_11,camera_K_12,camera_K_20,camera_K_21,camera_K_22,camera_dist_0,camera_dist_1,camera_dist_2,camera_dist_3,camera_dist_4,geometry_dist_0,geometry_dist_1,geometry_dist_2,geometry_dist_3,geometry_dist_4,ref_101_detected,ref_101_target_x_m,ref_101_target_y_m,ref_101_center_px_x,ref_101_center_px_y,ref_101_pnp_pose_valid,ref_101_pnp_reproj_rms_px,ref_101_pnp_center_px_x,ref_101_pnp_center_px_y,ref_101_corner0_px_x,ref_101_corner0_px_y,ref_101_corner1_px_x,ref_101_corner1_px_y,ref_101_corner2_px_x,ref_101_corner2_px_y,ref_101_corner3_px_x,ref_101_corner3_px_y,ref_101_cam_x_m,ref_101_cam_y_m,ref_101_cam_z_m,ref_101_range_m,ref_101_map_x_m,ref_101_map_y_m,ref_102_detected,ref_102_target_x_m,ref_102_target_y_m,ref_102_center_px_x,ref_102_center_px_y,ref_102_pnp_pose_valid,ref_102_pnp_reproj_rms_px,ref_102_pnp_center_px_x,ref_102_pnp_center_px_y,ref_102_corner0_px_x,ref_102_corner0_px_y,ref_102_corner1_px_x,ref_102_corner1_px_y,ref_102_corner2_px_x,ref_102_corner2_px_y,ref_102_corner3_px_x,ref_102_corner3_px_y,ref_102_cam_x_m,ref_102_cam_y_m,ref_102_cam_z_m,ref_102_range_m,ref_102_map_x_m,ref_102_map_y_m,candidate_H_00,candidate_H_01,candidate_H_02,candidate_H_10,candidate_H_11,candidate_H_12,candidate_H_20,candidate_H_21,candidate_H_22,active_map_H_00,active_map_H_01,active_map_H_02,active_map_H_10,active_map_H_11,active_map_H_12,active_map_H_20,active_map_H_21,active_map_H_22
21,3.2415,1785358755.362,2,,,,,,,,,,,,,,,,,0,acquiring:20/30,none,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011444,0.507716,101,102,4.767716,4.260000,20,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.152,750.663,1,1.014,73.075,751.542,65.499,791.443,8.552,779.430,79.589,716.366,134.613,723.293,-2.859141,0.621955,1.807526,3.439282,-0.002576,0.002510,1,4.260000,0.000000,1773.453,886.582,1,1.334,1772.485,886.588,1843.448,934.512,1761.282,935.515,1705.415,839.992,1784.171,843.493,1.891186,0.836163,1.461657,2.532231,4.262768,0.000036,0.0113334827,0.0113458327,-9.3565036460,0.0008918781,-0.0112313159,8.3759562342,0.0001351136,0.0041059809,1.0000000000,,,,,,,,,
22,3.3478,1785358755.469,2,,,,,,,,,,,,,,,,,0,acquiring:21/30,none,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011271,0.504150,101,102,4.764150,4.260000,21,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.086,750.839,1,1.222,73.338,751.530,65.447,791.543,8.788,779.476,79.541,716.451,135.468,723.055,-2.849705,0.620041,1.802066,3.428223,-0.002967,0.001937,1,4.260000,0.000000,1773.333,886.362,1,1.205,1772.544,886.639,1843.467,934.364,1760.866,935.456,1705.959,840.250,1784.203,843.556,1.897561,0.839042,1.466471,2.540722,4.262689,0.000601,0.0112472392,0.0113200589,-9.3336436401,0.0008868487,-0.0111629209,8.3246257552,0.0001283791,0.0040790971,1.0000000000,,,,,,,,,
23,3.4493,1785358755.565,2,,,,,,,,,,,,,,,,,0,acquiring:22/30,none,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011238,0.485974,101,102,4.745974,4.260000,22,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.892,751.051,1,1.286,73.316,751.593,65.555,791.497,8.797,780.058,79.138,716.619,135.661,722.644,-2.836293,0.617299,1.793543,3.412098,-0.003062,0.001484,1,4.260000,0.000000,1773.262,886.460,1,1.290,1772.351,886.566,1843.424,934.467,1760.764,935.400,1705.368,840.004,1784.229,843.519,1.893078,0.837091,1.463375,2.534943,4.262746,0.000233,0.0113951163,0.0114604025,-9.4505649761,0.0008939345,-0.0112621103,8.3993701845,0.0001347992,0.0041372017,1.0000000000,,,,,,,,,
24,3.5492,1785358755.675,2,,,,,,,,,,,,,,,,,0,acquiring:23/30,none,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011434,0.490736,101,102,4.750736,4.260000,23,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.882,751.073,1,1.223,73.252,751.626,65.494,791.470,8.812,780.136,79.180,716.637,135.427,722.701,-2.837707,0.617664,1.794315,3.413745,-0.002962,0.001521,1,4.260000,0.000000,1773.492,886.616,1,1.366,1772.504,886.650,1843.345,934.393,1761.046,935.488,1705.553,840.148,1784.429,843.669,1.896497,0.838645,1.465725,2.539366,4.262833,0.000086,0.0113866470,0.0114641861,-9.4525040945,0.0008943473,-0.0112640876,8.4012251286,0.0001358358,0.0041318185,1.0000000000,,,,,,,,,
25,3.6553,1785358755.773,2,,,,,,,,,,,,,,,,,0,acquiring:24/30,none,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.030328,0.501713,101,102,4.761713,4.260000,24,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.955,751.107,1,1.028,73.175,751.676,65.445,791.476,9.284,780.056,79.399,716.469,134.601,723.078,-2.848273,0.620065,1.800848,3.426397,-0.002866,0.000036,1,4.260000,0.000000,1773.484,886.622,1,1.338,1772.508,886.627,1843.416,934.407,1761.026,935.419,1705.497,840.164,1784.463,843.620,1.896606,0.838633,1.465803,2.539488,4.262662,0.000953,0.0131739061,0.0182786120,-14.7046094338,0.0010348626,-0.0129464304,9.6488349859,0.0000711066,0.0053091165,1.0000000000,,,,,,,,,
26,3.7531,1785358755.870,2,,,,,,,,,,,,,,,,,0,acquiring:25/30,none,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011743,0.490151,101,102,4.750151,4.260000,25,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.241,750.724,1,0.975,73.179,751.557,65.647,791.484,8.861,780.096,79.652,716.310,134.554,722.751,-2.837327,0.617322,1.793933,3.413167,-0.002559,0.002371,1,4.260000,0.000000,1773.439,886.618,1,1.291,1772.510,886.663,1843.289,934.471,1760.987,935.451,1705.687,840.201,1784.406,843.613,1.896292,0.838580,1.465556,2.539093,4.262734,0.000118,0.0112147447,0.0111766191,-9.2222674746,0.0008793099,-0.0110674946,8.2538074516,0.0001402029,0.0040358523,1.0000000000,,,,,,,,,
27,3.8500,1785358755.972,2,,,,,,,,,,,,,,,,,0,acquiring:26/30,none,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011700,0.496516,101,102,4.756516,4.260000,26,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.019,751.294,1,0.970,73.256,751.797,65.620,791.546,9.352,780.351,79.410,716.520,134.679,723.152,-2.844415,0.619646,1.798564,3.421914,-0.002472,0.001403,1,4.260000,0.000000,1773.457,886.659,1,1.390,1772.435,886.636,1843.183,934.393,1761.028,935.509,1705.466,840.113,1784.406,843.624,1.895353,0.838180,1.464972,2.537923,4.262851,-0.000021,0.0112547114,0.0111759588,-9.2282366150,0.0008806272,-0.0111050018,8.2844970576,0.0001451703,0.0040427697,1.0000000000,,,,,,,,,
28,3.9529,1785358756.068,2,,,,,,,,,,,,,,,,,0,acquiring:27/30,none,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011475,0.488212,101,102,4.748212,4.260000,27,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.067,750.891,1,1.118,73.283,751.535,65.468,791.455,8.862,780.084,79.527,716.407,135.206,722.638,-2.833748,0.616548,1.791870,3.408967,-0.002800,0.001807,1,4.260000,0.000000,1773.443,886.520,1,1.341,1772.486,886.604,1843.432,934.262,1760.973,935.438,1705.530,840.194,1784.381,843.610,1.898098,0.839258,1.466998,2.541499,4.262819,0.000198,0.0113593321,0.0113850889,-9.3904280516,0.0008914443,-0.0112235040,8.3699006722,0.0001389482,0.0041106787,1.0000000000,,,,,,,,,
29,4.0478,1785358756.173,2,,,,,,,,,,,,,,,,,0,acquiring:28/30,none,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011224,0.490469,101,102,4.750469,4.260000,28,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.112,750.688,1,1.540,73.597,751.374,65.841,791.464,8.729,779.516,79.183,716.644,136.436,722.335,-2.837217,0.617022,1.794667,3.413406,-0.003592,0.001879,1,4.260000,0.000000,1773.383,886.481,1,1.164,1772.573,886.598,1843.292,934.376,1761.176,935.405,1705.976,840.299,1784.137,843.382,1.896671,0.838517,1.465728,2.539455,4.262550,0.000221,0.0112273050,0.0113684459,-9.3696698554,0.0008864030,-0.0111473141,8.3110155724,0.0001171416,0.0040941707,1.0000000000,,,,,,,,,
30,4.1589,1785358756.280,2,,,,,,,,,,,,,,,,,0,acquiring:29/30,none,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011353,0.505153,101,102,4.765153,4.260000,29,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.997,750.794,1,1.137,73.179,751.498,65.401,791.427,8.746,779.437,79.430,716.383,135.067,723.124,-2.854838,0.620953,1.805005,3.434199,-0.002809,0.001978,1,4.260000,0.000000,1773.312,886.557,1,1.244,1772.409,886.568,1843.220,934.445,1761.054,935.433,1705.544,840.135,1784.145,843.363,1.893133,0.837057,1.463306,2.534932,4.262624,0.000019,0.0112554399,0.0112952109,-9.3134213870,0.0008861978,-0.0111574565,8.3203144456,0.0001325862,0.0040737634,1.0000000000,,,,,,,,,
31,4.2581,1785358756.389,2,2.3924,1.1658,2.2020,1.1236,2.2972,1.1447,12.52,,,,,,1.0000,0.0029,0.5076,0.1951,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011467,0.507634,101,102,4.767634,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.101,750.760,1,1.036,73.107,751.571,65.457,791.499,8.733,779.666,79.552,716.383,134.656,723.118,-2.851526,0.620408,1.802774,3.430175,-0.003055,0.002368,1,4.260000,0.000000,1773.360,886.547,1,1.222,1772.502,886.667,1843.332,934.401,1760.857,935.375,1705.794,840.339,1784.353,843.612,1.899263,0.839912,1.467867,2.543086,4.261418,0.000400,0.0112027758,0.0111984575,-9.2369715524,0.0008820800,-0.0111042401,8.2814882922,0.0001357119,0.0040404514,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
32,4.3635,1785358756.480,2,2.3912,1.1665,2.2024,1.1244,2.2968,1.1455,12.56,,,,,,1.0000,0.0021,0.5076,0.1934,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011726,0.494169,101,102,4.754169,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.043,751.124,1,0.882,73.124,751.732,65.394,791.491,8.851,780.254,79.624,716.401,134.613,723.185,-2.842590,0.618962,1.797156,3.419532,-0.002204,0.001357,1,4.260000,0.000000,1773.407,886.564,1,1.321,1772.450,886.581,1843.253,934.295,1761.212,935.523,1705.524,840.175,1784.150,843.432,1.894880,0.837816,1.464578,2.537222,4.261501,0.000370,0.0113765143,0.0112642379,-9.3012943631,0.0008901581,-0.0112284003,8.3761169831,0.0001422527,0.0041072632,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
33,4.4601,1785358756.578,2,2.3921,1.1673,2.2022,1.1237,2.2971,1.1455,12.94,-0.0002,0.0039,0.0007,0.0038,2.06,1.0000,0.0022,0.5076,0.1948,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,0,world_rms>0.050,2-tag corner homography,0.152850,0.481115,101,102,4.741115,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.061,751.104,1,1.187,73.456,751.599,65.658,791.505,8.679,780.175,79.408,716.469,135.936,722.713,-2.829984,0.616034,1.789823,3.404669,-0.002211,0.001417,1,4.260000,0.000000,1773.407,886.543,1,1.335,1772.452,886.607,1843.320,934.413,1761.011,935.465,1705.538,840.073,1784.291,843.588,1.894752,0.837823,1.464476,2.537069,4.261528,0.000418,22.8855966285,9.0352305673,-8597.0090464527,1.1532060209,-14.0876522709,10448.1594249849,8.8063865438,-6.9745296515,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
34,4.5647,1785358756.692,2,2.3931,1.1659,2.2020,1.1234,2.2976,1.1446,12.54,0.0009,0.0013,0.0011,0.0011,1.03,1.0000,0.0032,0.5076,0.1957,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011129,0.487189,101,102,4.747189,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.048,750.681,1,1.540,73.604,751.268,65.383,791.398,8.848,779.332,79.495,716.439,136.483,722.372,-2.835733,0.616381,1.793742,3.411571,-0.003421,0.002573,1,4.260000,0.000000,1773.361,886.613,1,1.273,1772.451,886.680,1843.363,934.536,1760.925,935.490,1705.562,840.198,1784.304,843.600,1.894838,0.838043,1.464544,2.537245,4.261338,0.000250,0.0114440231,0.0116428011,-9.5906477397,0.0009036861,-0.0113475959,8.4589865900,0.0001254344,0.0041847100,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
35,4.6677,1785358756.785,2,2.3906,1.1663,2.2022,1.1236,2.2964,1.1450,12.75,-0.0002,-0.0009,-0.0004,-0.0009,0.47,1.0000,0.0025,0.5076,0.1931,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011448,0.486449,101,102,4.746449,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.063,750.950,1,1.169,73.406,751.485,65.427,791.379,8.772,779.965,79.592,716.377,135.706,722.678,-2.833488,0.616420,1.791943,3.408767,-0.002636,0.001840,1,4.260000,0.000000,1773.410,886.667,1,1.273,1772.483,886.668,1843.147,934.435,1761.090,935.482,1705.705,840.289,1784.296,843.538,1.896520,0.838723,1.465784,2.539442,4.261380,0.000135,0.0114861739,0.0115932031,-9.5569395806,0.0009035873,-0.0113680078,8.4769664994,0.0001311039,0.0041905105,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
36,4.7714,1785358756.894,2,2.3918,1.1662,2.2022,1.1238,2.2970,1.1450,12.60,-0.0010,-0.0009,-0.0011,-0.0007,-0.31,1.0000,0.0020,0.5076,0.1943,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011819,0.499474,101,102,4.759474,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,72.970,751.238,1,0.886,73.144,751.747,65.514,791.425,9.242,780.230,79.430,716.423,134.436,723.276,-2.849597,0.620549,1.801625,3.427993,-0.002090,0.001028,1,4.260000,0.000000,1773.358,886.504,1,1.305,1772.424,886.558,1843.292,934.434,1761.136,935.435,1705.516,840.009,1784.102,843.485,1.892889,0.836908,1.463089,2.534575,4.261467,0.000498,0.0112884120,0.0112287750,-9.2685931636,0.0008836310,-0.0111449886,8.3138348379,0.0001450732,0.0040605580,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
37,4.8708,1785358756.987,2,2.3919,1.1650,2.2023,1.1237,2.2971,1.1444,12.30,-0.0009,-0.0008,-0.0010,-0.0006,-0.63,1.0000,0.0022,0.5076,0.1941,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011750,0.501205,101,102,4.761205,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.034,751.125,1,0.935,73.200,751.683,65.477,791.397,8.858,780.012,79.546,716.423,134.879,723.289,-2.849744,0.620422,1.801826,3.428198,-0.002226,0.001352,1,4.260000,0.000000,1773.515,886.676,1,1.342,1772.531,886.652,1843.328,934.501,1761.247,935.489,1705.563,840.124,1784.338,843.613,1.894495,0.837734,1.464126,2.536646,4.261600,0.000133,0.0113593834,0.0116812435,-9.6137036942,0.0008944982,-0.0112638480,8.4012702570,0.0001379869,0.0041230444,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
38,4.9665,1785358757.084,2,2.3929,1.1659,2.2022,1.1233,2.2975,1.1446,12.57,0.0017,-0.0014,0.0014,-0.0017,-0.76,1.0000,0.0023,0.5076,0.1953,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011594,0.495682,101,102,4.755682,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.051,751.025,1,1.037,73.182,751.704,65.598,791.483,8.752,780.201,79.392,716.603,134.932,722.946,-2.842383,0.618872,1.797137,3.419334,-0.002458,0.001631,1,4.260000,0.000000,1773.348,886.530,1,1.229,1772.490,886.657,1843.287,934.412,1760.948,935.481,1705.794,840.281,1784.243,843.523,1.896649,0.838743,1.465869,2.539595,4.261414,0.000438,0.0112827665,0.0113185310,-9.3355308465,0.0008855028,-0.0111589885,8.3238117048,0.0001377606,0.0040759389,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
39,5.0713,1785358757.214,2,2.3914,1.1658,2.2024,1.1241,2.2969,1.1449,12.43,0.0007,-0.0006,0.0005,-0.0007,-0.45,1.0000,0.0018,0.5076,0.1936,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011246,0.486166,101,102,4.746166,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.218,751.196,1,0.979,73.460,751.704,65.815,791.523,8.757,780.281,79.608,716.387,135.565,723.064,-2.834903,0.617427,1.792941,3.410650,-0.001523,0.001200,1,4.260000,0.000000,1773.403,886.524,1,1.238,1772.540,886.661,1843.664,934.568,1760.915,935.434,1705.603,840.162,1784.363,843.601,1.894737,0.837853,1.464296,2.536965,4.261543,0.000461,0.0119562907,0.0123699450,-10.1784805861,0.0009406727,-0.0118483744,8.8371985526,0.0001326973,0.0044258983,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
40,5.1954,1785358757.311,2,2.3920,1.1658,2.2030,1.1240,2.2975,1.1449,12.48,0.0006,0.0010,0.0008,0.0009,0.11,1.0000,0.0024,0.5076,0.1936,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011758,0.493589,101,102,4.753589,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.185,750.948,1,0.992,73.240,751.676,65.786,791.540,9.196,780.223,79.472,716.454,134.545,722.876,-2.841292,0.618588,1.796559,3.418072,-0.002301,0.001870,1,4.260000,0.000000,1773.379,886.545,1,1.273,1772.484,886.660,1843.352,934.475,1760.917,935.474,1705.687,840.178,1784.315,843.605,1.895633,0.838308,1.465096,2.538246,4.261463,0.000409,0.0111834463,0.0111059653,-9.1688801125,0.0008757383,-0.0110314007,8.2281754613,0.0001428988,0.0040132554,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
41,5.2918,1785358757.411,2,2.3912,1.1666,2.2026,1.1232,2.2969,1.1449,12.94,-0.0004,0.0009,-0.0002,0.0009,0.65,1.0000,0.0021,0.5076,0.1936,0,frozen,2-tag corner homography,2,1920,1200,0.200000,101;102,1,1,,2-tag corner homography,0.011257,0.499215,101,102,4.759215,4.260000,30,0.050000,0.600000,5.000000,raw-zero-distortion,590.9628888758,0.0000000000,1007.8592059077,0.0000000000,592.3761043005,547.7101609771,0.0000000000,0.0000000000,1.0000000000,-0.0359937509,0.0291287486,0.0062609452,0.0003552766,-0.0208418310,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1,0.000000,0.000000,73.091,751.076,1,1.036,73.299,751.670,65.558,791.487,8.765,779.844,79.543,716.468,135.247,723.279,-2.849844,0.620471,1.802079,3.428423,-0.002204,0.001499,1,4.260000,0.000000,1773.135,886.344,1,1.178,1772.330,886.509,1843.369,934.400,1760.847,935.392,1705.524,840.082,1783.924,843.281,1.892342,0.836648,1.462847,2.533941,4.261179,0.000827,0.0113165018,0.0113776675,-9.3832123202,0.0008887409,-0.0112072029,8.3593286031,0.0001340662,0.0041002068,1.0000000000,0.0112838714,0.0113034327,-9.3234733676,0.0008868924,-0.0111619359,8.3247484681,0.0001372684,0.0040787103,1.0000000000
